1344285979 0 /dev/ttyUSB2 5
1344285985 0 /dev/ttyUSB2 5
1344285991 0 /dev/ttyUSB2 5
1344286280 1 /dev/ttyUSB2 5
1344286286 0 /dev/ttyUSB2 5
1344286292 0 /dev/ttyUSB2 5
1344286298 0 /dev/ttyUSB2 5
1344286304 1 /dev/ttyUSB2 5
1344286310 0 /dev/ttyUSB2 5
1344286316 1 /dev/ttyUSB2 5
1344286323 1 /dev/ttyUSB2 5
1344286329 0 /dev/ttyUSB2 5
1344286335 0 /dev/ttyUSB2 5
1344286347 0 /dev/ttyUSB2 5
1344286353 0 /dev/ttyUSB2 5
1344286359 0 /dev/ttyUSB2 5
1344286365 1 /dev/ttyUSB2 5
1344286372 0 /dev/ttyUSB2 5
1344286378 1 /dev/ttyUSB2 5
1344286384 1 /dev/ttyUSB2 5
1344286390 1 /dev/ttyUSB2 5
1344286396 0 /dev/ttyUSB2 5
1344286402 0 /dev/ttyUSB2 5
1344286415 0 /dev/ttyUSB2 5
1344286427 1 /dev/ttyUSB2 5
1344286439 0 /dev/ttyUSB2 5
1344286445 1 /dev/ttyUSB2 5
1344286451 0 /dev/ttyUSB2 5
1344286458 0 /dev/ttyUSB2 5
1344286464 0 /dev/ttyUSB2 5
1344286470 0 /dev/ttyUSB2 5
1344286482 1 /dev/ttyUSB2 5
1344286488 0 /dev/ttyUSB2 5
1344286500 0 /dev/ttyUSB2 5
1344286507 0 /dev/ttyUSB2 5
1344286513 0 /dev/ttyUSB2 5
1344286519 1 /dev/ttyUSB2 5
1344286525 0 /dev/ttyUSB2 5
1344286531 1 /dev/ttyUSB2 5
1344286537 1 /dev/ttyUSB2 5
1344286550 0 /dev/ttyUSB2 5
1344286556 0 /dev/ttyUSB2 5
1344286562 0 /dev/ttyUSB2 5
1344286586 0 /dev/ttyUSB2 5
1344286605 0 /dev/ttyUSB2 5
1344286617 0 /dev/ttyUSB2 5
1344286623 1 /dev/ttyUSB2 5
1344286635 1 /dev/ttyUSB2 5
1344286642 0 /dev/ttyUSB2 5
1344286648 1 /dev/ttyUSB2 5
1344286654 0 /dev/ttyUSB2 5
1344286660 0 /dev/ttyUSB2 5
1344286666 0 /dev/ttyUSB2 5
1344286672 0 /dev/ttyUSB2 5
1344286678 0 /dev/ttyUSB2 5
1344286685 0 /dev/ttyUSB2 5
1344286691 0 /dev/ttyUSB2 5
1344286697 0 /dev/ttyUSB2 5
1344286703 0 /dev/ttyUSB2 5
1344286728 0 /dev/ttyUSB2 5
1344286734 0 /dev/ttyUSB2 5
1344286740 1 /dev/ttyUSB2 5
1344286746 1 /dev/ttyUSB2 5
1344286752 0 /dev/ttyUSB2 5
1344286758 0 /dev/ttyUSB2 5
1344286764 0 /dev/ttyUSB2 5
1344286777 0 /dev/ttyUSB2 5
1344286783 0 /dev/ttyUSB2 5
1344286789 1 /dev/ttyUSB2 5
1344286795 1 /dev/ttyUSB2 5
1344286801 0 /dev/ttyUSB2 5
1344286820 0 /dev/ttyUSB2 5
1344286826 0 /dev/ttyUSB2 5
1344286832 1 /dev/ttyUSB2 5
1344286838 0 /dev/ttyUSB2 5
